[2018-07-11 14:21:39] Shadowsocks started
[2018-07-11 14:22:07] Shadowsocks started
[2018-07-11 14:22:10] Shadowsocks started
[2018-07-11 14:25:11] Shadowsocks started
[2018-07-11 14:45:05] Shadowsocks started
[2018-09-18 16:33:37] 119.28.54.208:80 timed out
[2018-09-18 16:33:40] 119.28.54.208:80 timed out
[2018-09-18 16:33:45] 119.28.54.208:80 timed out
[2018-09-18 16:33:47] 119.28.54.208:80 timed out
[2018-09-18 16:33:50] 119.28.54.208:80 timed out
[2018-09-18 16:33:50] 119.28.54.208:80 timed out
[2018-09-18 16:33:55] 119.28.54.208:80 timed out
[2018-09-18 16:33:56] 119.28.54.208:80 timed out
[2018-09-18 16:33:58] 119.28.54.208:80 timed out
[2018-09-18 16:34:00] 119.28.54.208:80 timed out
[2018-09-18 16:34:03] 119.28.54.208:80 timed out
[2018-09-18 16:34:05] 119.28.54.208:80 timed out
[2018-09-18 16:34:09] 119.28.54.208:80 timed out
[2018-09-18 16:34:11] 119.28.54.208:80 timed out
[2018-09-18 16:34:14] 119.28.54.208:80 timed out
[2018-09-18 16:34:15] 119.28.54.208:80 timed out
[2018-09-18 16:34:16] 119.28.54.208:80 timed out
[2018-09-18 16:34:17] 119.28.54.208:80 timed out
[2018-09-18 16:34:19] 119.28.54.208:80 timed out
[2018-09-18 16:34:21] 119.28.54.208:80 timed out
[2018-09-18 16:34:24] 119.28.54.208:80 timed out
[2018-09-18 16:34:31] 119.28.54.208:80 timed out
[2018-09-18 16:34:50] 119.28.54.208:80 timed out
[2018-09-18 16:34:55] 119.28.54.208:80 timed out
[2018-09-18 16:34:56] 119.28.54.208:80 timed out
[2018-09-18 16:34:57] 119.28.54.208:80 timed out
[2018-09-18 16:35:01] 119.28.54.208:80 timed out
[2018-09-18 16:35:01] 119.28.54.208:80 timed out
[2018-09-18 16:35:02] 119.28.54.208:80 timed out
[2018-09-18 16:35:06] 119.28.54.208:80 timed out
[2018-09-18 16:35:07] 119.28.54.208:80 timed out
[2018-09-18 16:35:07] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:11] 119.28.54.208:80 timed out
[2018-09-18 16:35:12] 119.28.54.208:80 timed out
[2018-09-18 16:35:12] 119.28.54.208:80 timed out
[2018-09-18 16:35:13] 119.28.54.208:80 timed out
[2018-09-18 16:35:16] 119.28.54.208:80 timed out
[2018-09-18 16:35:16] 119.28.54.208:80 timed out
[2018-09-18 16:35:17] 119.28.54.208:80 timed out
[2018-09-18 16:35:18] 119.28.54.208:80 timed out
[2018-09-18 16:35:20] 119.28.54.208:80 timed out
[2018-09-18 16:35:22] 119.28.54.208:80 timed out
[2018-09-18 16:35:23] 119.28.54.208:80 timed out
[2018-09-18 16:35:25] 119.28.54.208:80 timed out
[2018-09-18 16:35:27] 119.28.54.208:80 timed out
[2018-09-18 16:35:28] 119.28.54.208:80 timed out
[2018-09-18 16:35:33] 119.28.54.208:80 timed out
[2018-09-18 16:35:38] 119.28.54.208:80 timed out
[2018-09-18 16:35:44] 119.28.54.208:80 timed out
[2018-09-18 16:35:56] 119.28.54.208:80 timed out
[2018-09-18 16:35:59] 119.28.54.208:80 timed out
[2018-09-18 16:36:25] 119.28.54.208:80 timed out
[2018-09-18 16:39:18] 119.28.54.208:80 timed out
[2018-09-18 16:42:49] 119.28.54.208:80 timed out
[2018-09-18 16:43:13] 119.28.54.208:80 timed out
[2018-09-18 16:43:18] 119.28.54.208:80 timed out
[2018-09-18 16:43:18] 119.28.54.208:80 timed out
[2018-09-18 16:43:25] 119.28.54.208:80 timed out
[2018-09-18 16:43:34] 119.28.54.208:80 timed out
[2018-09-18 16:43:45] 119.28.54.208:80 timed out
[2018-09-18 16:43:48] 119.28.54.208:80 timed out
[2018-09-18 16:43:50] 119.28.54.208:80 timed out
[2018-09-18 16:43:51] 119.28.54.208:80 timed out
[2018-09-18 16:43:51] 119.28.54.208:80 timed out
[2018-09-18 16:43:51] 119.28.54.208:80 timed out
[2018-09-18 16:43:52] 119.28.54.208:80 timed out
[2018-09-18 16:43:54] 119.28.54.208:80 timed out
[2018-09-18 16:43:55] 119.28.54.208:80 timed out
[2018-09-18 16:43:58] 119.28.54.208:80 timed out
[2018-09-18 16:44:01] 119.28.54.208:80 timed out
[2018-09-18 16:44:03] 119.28.54.208:80 timed out
[2018-09-18 16:44:10] 119.28.54.208:80 timed out
[2018-09-18 16:44:12] 119.28.54.208:80 timed out
[2018-09-18 16:44:22] 119.28.54.208:80 timed out
[2018-09-18 16:44:22] 119.28.54.208:80 timed out
[2018-09-18 16:44:36] 119.28.54.208:80 timed out
[2018-09-18 16:44:44] 119.28.54.208:80 timed out
[2018-09-18 16:45:36] 119.28.54.208:80 timed out
[2018-09-18 16:45:36] 119.28.54.208:80 timed out
[2018-09-18 16:45:37] 119.28.54.208:80 timed out
[2018-09-18 16:45:40] 119.28.54.208:80 timed out
[2018-09-18 16:45:42] 119.28.54.208:80 timed out
[2018-09-18 16:45:44] 119.28.54.208:80 timed out
[2018-09-18 16:45:48] 119.28.54.208:80 timed out
[2018-09-18 16:45:49] 119.28.54.208:80 timed out
[2018-09-18 16:45:54] 119.28.54.208:80 timed out
[2018-09-18 16:45:55] 119.28.54.208:80 timed out
[2018-09-18 16:45:56] 119.28.54.208:80 timed out
[2018-09-18 16:45:57] 119.28.54.208:80 timed out
[2018-09-18 16:45:58] 119.28.54.208:80 timed out
[2018-09-18 16:45:59] 119.28.54.208:80 timed out
[2018-09-18 16:46:02] 119.28.54.208:80 timed out
[2018-09-18 16:46:04] 119.28.54.208:80 timed out
[2018-09-18 16:46:08] 119.28.54.208:80 timed out
[2018-09-18 16:46:12] 119.28.54.208:80 timed out
[2018-09-18 16:46:23] 119.28.54.208:80 timed out
[2018-09-18 16:46:27] 119.28.54.208:80 timed out
[2018-09-18 16:46:42] 119.28.54.208:80 timed out
[2018-09-18 16:46:45] 119.28.54.208:80 timed out
[2018-09-18 16:46:48] 119.28.54.208:80 timed out
[2018-09-18 16:46:51] 119.28.54.208:80 timed out
[2018-09-18 16:46:51] 119.28.54.208:80 timed out
[2018-09-18 16:47:08] 119.28.54.208:80 timed out
[2018-09-18 16:47:15] 119.28.54.208:80 timed out
[2018-09-18 16:47:24] 119.28.54.208:80 timed out
[2018-09-18 16:47:27] 119.28.54.208:80 timed out
[2018-09-18 16:47:34] 119.28.54.208:80 timed out
[2018-09-18 16:47:40] 119.28.54.208:80 timed out
[2018-09-18 16:47:50] 119.28.54.208:80 timed out
[2018-09-18 16:47:50] 119.28.54.208:80 timed out
[2018-09-18 16:48:00] 119.28.54.208:80 timed out
[2018-09-18 16:48:05] 119.28.54.208:80 timed out
[2018-09-18 16:48:14] 119.28.54.208:80 timed out
[2018-09-18 16:48:25] 119.28.54.208:80 timed out
[2018-09-18 16:48:36] 119.28.54.208:80 timed out
[2018-09-18 16:48:38] 119.28.54.208:80 timed out
[2018-09-18 16:48:53] 119.28.54.208:80 timed out
[2018-09-18 16:49:18] 119.28.54.208:80 timed out
[2018-09-18 16:49:24] 119.28.54.208:80 timed out
[2018-09-18 16:49:27] 119.28.54.208:80 timed out
[2018-09-18 16:49:27] 119.28.54.208:80 timed out
[2018-09-18 16:50:03] 119.28.54.208:80 timed out
[2018-09-18 16:52:48] 119.28.54.208:80 timed out
[2018-09-18 16:52:56] 119.28.54.208:80 timed out
[2018-09-18 16:53:04] 119.28.54.208:80 timed out
[2018-09-18 16:53:19] 119.28.54.208:80 timed out
[2018-09-18 17:23:19] 119.28.54.208:80 timed out
[2018-09-18 17:27:53] 119.28.54.208:80 timed out
[2018-09-18 18:20:58] 119.28.54.208:80 timed out
[2018-09-18 18:21:00] 119.28.54.208:80 timed out
[2018-09-18 18:21:00] 119.28.54.208:80 timed out
[2018-09-18 19:32:37] 119.28.54.208:80 timed out
[2018-09-18 19:56:44] 119.28.54.208:80 timed out
[2018-09-18 19:56:46] 119.28.54.208:80 timed out
[2018-09-18 19:56:46] 119.28.54.208:80 timed out
[2018-09-18 20:42:46] Shadowsocks started
[2018-09-18 20:42:53] Shadowsocks started
[2018-09-19 09:53:30] HA switching to server: 103.102.45.209:80
[2018-09-19 09:53:30] Shadowsocks started
[2018-09-19 09:53:33] HA switching to server: 119.28.54.208:80
[2018-09-19 09:53:33] Shadowsocks started
[2018-09-19 11:43:24] HA switching to server: 103.102.45.209:80
[2018-09-19 11:43:26] HA switching to server: 119.28.54.208:80
[2018-09-19 11:43:43] HA switching to server: 103.102.45.209:80
[2018-09-19 11:43:55] HA switching to server: 119.28.54.208:80
[2018-09-19 13:50:52] 119.28.54.208:80 timed out
[2018-09-19 13:50:52] HA switching to server: 103.102.45.209:80
[2018-09-19 13:57:45] HA switching to server: 119.28.54.208:80
[2018-09-19 13:57:50] 119.28.54.208:80 timed out
[2018-09-19 13:58:13] HA switching to server: 103.102.45.209:80
[2018-09-19 14:06:16] HA switching to server: 119.28.54.208:80
[2018-09-19 14:14:13] HA switching to server: 103.102.45.209:80
[2018-09-19 14:22:22] HA switching to server: 119.28.54.208:80
[2018-09-19 14:23:19] HA switching to server: 103.102.45.209:80
[2018-09-19 14:31:25] HA switching to server: 119.28.54.208:80
[2018-09-19 14:51:26] HA switching to server: 103.102.45.209:80
[2018-09-19 14:58:43] HA switching to server: 119.28.54.208:80
[2018-09-19 15:01:39] HA switching to server: 103.102.45.209:80
[2018-09-19 15:23:21] HA switching to server: 119.28.54.208:80
[2018-09-19 15:41:46] HA switching to server: 103.102.45.209:80
[2018-09-19 15:41:57] HA switching to server: 119.28.54.208:80
[2018-09-19 16:00:06] HA switching to server: 103.102.45.209:80
[2018-09-19 16:10:03] HA switching to server: 119.28.54.208:80
[2018-09-19 16:21:39] HA switching to server: 103.102.45.209:80
[2018-09-19 17:37:30] HA switching to server: 119.28.54.208:80
[2018-09-19 17:37:32] HA switching to server: 103.102.45.209:80
[2018-09-19 17:41:47] HA switching to server: 119.28.54.208:80
[2018-09-19 17:52:38] 119.28.54.208:80 timed out
[2018-09-19 17:53:03] HA switching to server: 103.102.45.209:80
[2018-09-19 17:59:44] HA switching to server: 119.28.54.208:80
[2018-09-19 17:59:44] HA switching to server: 103.102.45.209:80
[2018-09-19 18:18:07] HA switching to server: 119.28.54.208:80
[2018-09-19 18:45:12] HA switching to server: 103.102.45.209:80
[2018-09-19 20:13:44] Shadowsocks started
[2018-09-19 20:19:44] 103.102.45.209:80 timed out
[2018-09-19 20:19:45] HA switching to server: 119.28.54.208:80
[2018-09-19 20:24:48] HA switching to server: 103.102.45.209:80
[2018-09-19 20:25:25] HA switching to server: 119.28.54.208:80
[2018-09-19 20:26:21] HA switching to server: 103.102.45.209:80
[2018-09-19 20:29:52] HA switching to server: 119.28.54.208:80
[2018-09-19 20:30:00] HA switching to server: 103.102.45.209:80
[2018-09-19 20:30:52] HA switching to server: 119.28.54.208:80
[2018-09-19 20:34:11] HA switching to server: 103.102.45.209:80
[2018-09-19 21:23:09] 103.102.45.209:80 timed out
[2018-09-19 21:23:10] HA switching to server: 119.28.54.208:80
[2018-09-19 21:28:15] HA switching to server: 103.102.45.209:80
[2018-09-19 21:28:18] HA switching to server: 119.28.54.208:80
[2018-09-19 21:28:28] HA switching to server: 103.102.45.209:80
[2018-09-19 21:42:43] 103.102.45.209:80 timed out
[2018-09-19 21:42:44] HA switching to server: 119.28.54.208:80
[2018-09-19 21:47:48] HA switching to server: 103.102.45.209:80
[2018-09-19 21:47:49] HA switching to server: 119.28.54.208:80
[2018-09-19 21:48:02] HA switching to server: 103.102.45.209:80
[2018-09-19 21:48:34] HA switching to server: 119.28.54.208:80
[2018-09-19 21:53:38] HA switching to server: 103.102.45.209:80
[2018-09-19 21:58:19] HA switching to server: 119.28.54.208:80
[2018-09-19 21:58:21] HA switching to server: 103.102.45.209:80
[2018-09-19 22:56:09] 103.102.45.209:80 timed out
[2018-09-19 22:56:10] HA switching to server: 119.28.54.208:80
[2018-09-19 23:01:32] HA switching to server: 103.102.45.209:80
[2018-09-19 23:09:39] 103.102.45.209:80 timed out
[2018-09-19 23:09:40] HA switching to server: 119.28.54.208:80
[2018-09-19 23:14:44] HA switching to server: 103.102.45.209:80
[2018-09-19 23:14:48] HA switching to server: 119.28.54.208:80
[2018-09-19 23:14:52] HA switching to server: 103.102.45.209:80
[2018-09-19 23:20:40] HA switching to server: 119.28.54.208:80
[2018-09-19 23:20:53] HA switching to server: 103.102.45.209:80
[2018-09-19 23:50:29] 103.102.45.209:80 timed out
[2018-09-19 23:50:30] HA switching to server: 119.28.54.208:80
[2018-09-19 23:55:33] HA switching to server: 103.102.45.209:80
[2018-09-19 23:55:35] HA switching to server: 119.28.54.208:80
[2018-09-19 23:55:36] HA switching to server: 103.102.45.209:80
[2018-09-20 00:14:02] System.Net.Sockets.SocketException (0x80004005): 由于目标计算机积极拒绝，无法连接。
   在 Shadowsocks.Util.Sockets.WrappedSocket.EndConnect(IAsyncResult asyncResult)
   在 Shadowsocks.Proxy.DirectConnect.EndConnectDest(IAsyncResult asyncResult)
   在 Shadowsocks.Controller.TCPHandler.ConnectCallback(IAsyncResult ar)
[2018-09-20 00:14:02] System.Net.Sockets.SocketException (0x80004005): 由于目标计算机积极拒绝，无法连接。
   在 Shadowsocks.Util.Sockets.WrappedSocket.EndConnect(IAsyncResult asyncResult)
   在 Shadowsocks.Proxy.DirectConnect.EndConnectDest(IAsyncResult asyncResult)
   在 Shadowsocks.Controller.TCPHandler.ConnectCallback(IAsyncResult ar)
[2018-09-20 00:14:03] HA switching to server: 119.28.54.208:80
[2018-09-20 00:14:06] 103.102.45.209:80 timed out
[2018-09-20 00:19:09] HA switching to server: 103.102.45.209:80
[2018-09-20 00:19:14] 103.102.45.209:80 timed out
[2018-09-20 00:19:16] HA switching to server: 119.28.54.208:80
[2018-09-20 00:19:19] 103.102.45.209:80 timed out
[2018-09-20 00:24:28] HA switching to server: 103.102.45.209:80
[2018-09-20 00:24:33] 103.102.45.209:80 timed out
[2018-09-20 00:24:44] HA switching to server: 119.28.54.208:80
[2018-09-20 00:30:00] HA switching to server: 103.102.45.209:80
[2018-09-20 00:30:05] 103.102.45.209:80 timed out
[2018-09-20 00:30:06] 103.102.45.209:80 timed out
[2018-09-20 00:30:06] HA switching to server: 119.28.54.208:80
[2018-09-20 00:30:08] 103.102.45.209:80 timed out
[2018-09-20 00:35:33] HA switching to server: 103.102.45.209:80
[2018-09-20 00:35:38] 103.102.45.209:80 timed out
[2018-09-20 00:36:02] HA switching to server: 119.28.54.208:80
[2018-09-20 00:41:02] HA switching to server: 103.102.45.209:80
[2018-09-20 00:41:07] 103.102.45.209:80 timed out
[2018-09-20 00:41:10] 103.102.45.209:80 timed out
[2018-09-20 00:41:12] HA switching to server: 119.28.54.208:80
[2018-09-20 00:46:37] HA switching to server: 103.102.45.209:80
[2018-09-20 00:46:42] 103.102.45.209:80 timed out
[2018-09-20 00:46:42] 103.102.45.209:80 timed out
[2018-09-20 00:47:05] HA switching to server: 119.28.54.208:80
[2018-09-20 00:52:05] HA switching to server: 103.102.45.209:80
[2018-09-20 00:52:10] 103.102.45.209:80 timed out
[2018-09-20 00:52:34] HA switching to server: 119.28.54.208:80
[2018-09-20 00:57:10] HA switching to server: 103.102.45.209:80
[2018-09-20 00:57:15] 103.102.45.209:80 timed out
[2018-09-20 00:57:15] HA switching to server: 119.28.54.208:80
[2018-09-20 01:03:10] HA switching to server: 103.102.45.209:80
[2018-09-20 01:03:15] 103.102.45.209:80 timed out
[2018-09-20 01:03:16] HA switching to server: 119.28.54.208:80
[2018-09-20 01:03:20] 103.102.45.209:80 timed out
[2018-09-20 01:08:34] HA switching to server: 103.102.45.209:80
[2018-09-20 01:08:39] 103.102.45.209:80 timed out
[2018-09-20 01:08:39] 103.102.45.209:80 timed out
[2018-09-20 01:08:39] 103.102.45.209:80 timed out
[2018-09-20 01:08:39] 103.102.45.209:80 timed out
[2018-09-20 01:08:39] HA switching to server: 119.28.54.208:80
[2018-09-20 01:08:39] 103.102.45.209:80 timed out
[2018-09-20 01:13:41] HA switching to server: 103.102.45.209:80
[2018-09-20 01:13:46] 103.102.45.209:80 timed out
[2018-09-20 01:13:46] HA switching to server: 119.28.54.208:80
[2018-09-20 01:13:50] 103.102.45.209:80 timed out
[2018-09-20 01:19:14] HA switching to server: 103.102.45.209:80
[2018-09-20 01:19:19] 103.102.45.209:80 timed out
[2018-09-20 01:19:19] HA switching to server: 119.28.54.208:80
[2018-09-20 01:19:19] 103.102.45.209:80 timed out
[2018-09-20 01:25:50] HA switching to server: 103.102.45.209:80
[2018-09-20 01:25:55] 103.102.45.209:80 timed out
[2018-09-20 01:25:55] 103.102.45.209:80 timed out
[2018-09-20 01:25:55] 103.102.45.209:80 timed out
[2018-09-20 01:25:56] HA switching to server: 119.28.54.208:80
[2018-09-20 01:31:04] HA switching to server: 103.102.45.209:80
[2018-09-20 01:31:09] 103.102.45.209:80 timed out
[2018-09-20 01:31:09] 103.102.45.209:80 timed out
[2018-09-20 01:31:10] HA switching to server: 119.28.54.208:80
[2018-09-20 01:36:11] HA switching to server: 103.102.45.209:80
[2018-09-20 01:36:16] 103.102.45.209:80 timed out
[2018-09-20 01:36:16] 103.102.45.209:80 timed out
[2018-09-20 01:36:17] HA switching to server: 119.28.54.208:80
[2018-09-20 01:41:34] HA switching to server: 103.102.45.209:80
[2018-09-20 01:41:39] 103.102.45.209:80 timed out
[2018-09-20 01:41:39] 103.102.45.209:80 timed out
[2018-09-20 01:41:40] HA switching to server: 119.28.54.208:80
[2018-09-20 01:46:46] HA switching to server: 103.102.45.209:80
[2018-09-20 01:46:51] 103.102.45.209:80 timed out
[2018-09-20 01:46:51] 103.102.45.209:80 timed out
[2018-09-20 01:46:52] HA switching to server: 119.28.54.208:80
[2018-09-20 01:51:59] HA switching to server: 103.102.45.209:80
[2018-09-20 01:52:04] 103.102.45.209:80 timed out
[2018-09-20 01:52:04] 103.102.45.209:80 timed out
[2018-09-20 01:52:05] HA switching to server: 119.28.54.208:80
[2018-09-20 01:57:05] HA switching to server: 103.102.45.209:80
[2018-09-20 01:57:10] 103.102.45.209:80 timed out
[2018-09-20 01:57:14] HA switching to server: 119.28.54.208:80
[2018-09-20 02:02:23] HA switching to server: 103.102.45.209:80
[2018-09-20 02:02:28] 103.102.45.209:80 timed out
[2018-09-20 02:02:28] 103.102.45.209:80 timed out
[2018-09-20 02:02:29] HA switching to server: 119.28.54.208:80
[2018-09-20 02:07:35] HA switching to server: 103.102.45.209:80
[2018-09-20 02:07:40] 103.102.45.209:80 timed out
[2018-09-20 02:07:40] 103.102.45.209:80 timed out
[2018-09-20 02:07:41] HA switching to server: 119.28.54.208:80
[2018-09-20 02:07:41] 103.102.45.209:80 timed out
[2018-09-20 02:12:46] HA switching to server: 103.102.45.209:80
[2018-09-20 02:12:51] 103.102.45.209:80 timed out
[2018-09-20 02:12:51] 103.102.45.209:80 timed out
[2018-09-20 02:12:52] HA switching to server: 119.28.54.208:80
[2018-09-20 02:17:58] HA switching to server: 103.102.45.209:80
[2018-09-20 02:18:03] 103.102.45.209:80 timed out
[2018-09-20 02:18:03] 103.102.45.209:80 timed out
[2018-09-20 02:18:04] HA switching to server: 119.28.54.208:80
[2018-09-20 02:23:05] HA switching to server: 103.102.45.209:80
[2018-09-20 02:23:10] 103.102.45.209:80 timed out
[2018-09-20 02:23:16] HA switching to server: 119.28.54.208:80
[2018-09-20 02:28:19] HA switching to server: 103.102.45.209:80
[2018-09-20 02:28:24] 103.102.45.209:80 timed out
[2018-09-20 02:28:24] 103.102.45.209:80 timed out
[2018-09-20 02:28:25] HA switching to server: 119.28.54.208:80
[2018-09-20 02:33:28] HA switching to server: 103.102.45.209:80
[2018-09-20 02:33:33] 103.102.45.209:80 timed out
[2018-09-20 02:33:33] HA switching to server: 119.28.54.208:80
[2018-09-20 02:38:33] HA switching to server: 103.102.45.209:80
[2018-09-20 02:38:38] 103.102.45.209:80 timed out
[2018-09-20 02:38:39] 103.102.45.209:80 timed out
[2018-09-20 02:38:39] 103.102.45.209:80 timed out
[2018-09-20 02:38:40] HA switching to server: 119.28.54.208:80
[2018-09-20 02:43:41] HA switching to server: 103.102.45.209:80
[2018-09-20 02:43:46] 103.102.45.209:80 timed out
[2018-09-20 02:43:46] HA switching to server: 119.28.54.208:80
[2018-09-20 02:49:01] HA switching to server: 103.102.45.209:80
[2018-09-20 02:49:06] 103.102.45.209:80 timed out
[2018-09-20 02:49:07] 103.102.45.209:80 timed out
[2018-09-20 02:49:07] 103.102.45.209:80 timed out
[2018-09-20 02:49:08] HA switching to server: 119.28.54.208:80
[2018-09-20 02:54:11] HA switching to server: 103.102.45.209:80
[2018-09-20 02:54:16] 103.102.45.209:80 timed out
[2018-09-20 02:54:22] HA switching to server: 119.28.54.208:80
[2018-09-20 02:59:20] HA switching to server: 103.102.45.209:80
[2018-09-20 02:59:25] 103.102.45.209:80 timed out
[2018-09-20 02:59:25] HA switching to server: 119.28.54.208:80
[2018-09-20 03:04:28] HA switching to server: 103.102.45.209:80
[2018-09-20 03:04:33] 103.102.45.209:80 timed out
[2018-09-20 03:04:39] HA switching to server: 119.28.54.208:80
[2018-09-20 03:09:37] HA switching to server: 103.102.45.209:80
[2018-09-20 03:09:42] 103.102.45.209:80 timed out
[2018-09-20 03:09:42] HA switching to server: 119.28.54.208:80
[2018-09-20 03:14:56] HA switching to server: 103.102.45.209:80
[2018-09-20 03:15:01] 103.102.45.209:80 timed out
[2018-09-20 03:15:02] 103.102.45.209:80 timed out
[2018-09-20 03:15:02] 103.102.45.209:80 timed out
[2018-09-20 03:15:03] HA switching to server: 119.28.54.208:80
[2018-09-20 03:20:09] HA switching to server: 103.102.45.209:80
[2018-09-20 03:20:14] 103.102.45.209:80 timed out
[2018-09-20 03:20:19] 103.102.45.209:80 timed out
[2018-09-20 03:20:19] 103.102.45.209:80 timed out
[2018-09-20 03:20:20] HA switching to server: 119.28.54.208:80
[2018-09-20 03:25:26] HA switching to server: 103.102.45.209:80
[2018-09-20 03:25:27] System.Net.Sockets.SocketException (0x80004005): 由于目标计算机积极拒绝，无法连接。
   在 Shadowsocks.Util.Sockets.WrappedSocket.EndConnect(IAsyncResult asyncResult)
   在 Shadowsocks.Proxy.DirectConnect.EndConnectDest(IAsyncResult asyncResult)
   在 Shadowsocks.Controller.TCPHandler.ConnectCallback(IAsyncResult ar)
[2018-09-20 03:25:27] System.Net.Sockets.SocketException (0x80004005): 由于目标计算机积极拒绝，无法连接。
   在 Shadowsocks.Util.Sockets.WrappedSocket.EndConnect(IAsyncResult asyncResult)
   在 Shadowsocks.Proxy.DirectConnect.EndConnectDest(IAsyncResult asyncResult)
   在 Shadowsocks.Controller.TCPHandler.ConnectCallback(IAsyncResult ar)
[2018-09-20 03:25:28] HA switching to server: 119.28.54.208:80
[2018-09-20 03:30:29] HA switching to server: 103.102.45.209:80
[2018-09-20 03:30:40] HA switching to server: 119.28.54.208:80
